NCES_ID,metro,metroname,name,SD6870,city,zip,county,stateab,G1_READ_D,NREAD1_D,G2_READ_D,NREAD2_D,G4_READ_D,NREAD4_D,G8_READ_D,NREAD8_D,G9_READ_D,NREAD9_D,G10_READ_D,NREAD10_D,G12_READ_D,NREAD12_D,GHS_READ_D,NHSREAD_D,G1_MATH_D,NMATH1_D,G2_MATH_D,NMATH2_D,G4_MATH_D,NMATH4_D,G8_MATH_D,NMATH8_D,G9_MATH_D,NMATH9_D,G10_MATH_D,NMATH10_D,G12_MATH_D,NMATH12_D,GHS_MATH_D,NMATHHS_D,G3_READ_D,NREAD3_D,G3_MATH_D,NMATH3_D,G5_READ_D,NREAD5_D,G5_MATH_D,NMATH5_D,G6_READ_D,NREAD6_D,G6_MATH_D,NMATH6_D,G7_READ_D,NREAD7_D,G7_MATH_D,NMATH7_D,G11_READ_D,NREAD11_D,G11_MATH_D,NMATH11_D
630230,7500,"Santa Rosa, CA",PETALUMA CITY ELEMENTARY,PETALUMA CITY ELEM AND HIGH,PETALUMA,CA94952,SONOMA,CA, , ,297,48.25,275,54.65, , , , , , , , , , , , ,297,50.69,275,60.53, , , , , , , , , , ,272,53.99,272,48.91,288,64.16,288,52,328,58.57,328,47.55, , , , , , , , 
630250,7500,"Santa Rosa, CA",PETALUMA JOINT UNION HIGH, ,PETALUMA,CA94952, ,CA, , , , , , ,995,70.33, , ,1013,80.66, , , , , , , , , , ,995,77.09, , ,1027,81.72, , , , , , , , , , , , , , , , ,961,67,961,71.06, , , , 
630300, , ,PHILLIPS ELEMENTARY, ,PASO ROBLES, , ,CA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
630330,5775,"Oakland, CA",PIEDMONT CITY UNIFIED, ,PIEDMONT,CA94611, ,CA, , ,146,94.62,168,96.1,215,99, , ,229,98, , , , , , ,146,92.81,168,91.47,215,98, , ,229,98, , , , ,173,94.84,173,90.53,183,98,183,96.8,214,98,214,97,186,98,186,98, , , , 
630360, , , , , , , , , , ,80,47.63,94,35.47,92,20, , ,88,53, , , , , , ,80,51.31,94,40.09,92,19, , ,88,67, , , , ,96,43.38,96,45,94,22.43,94,44.49,96,34.1,96,48.39,104,18,104,18, , , , 
630390,2840,"Fresno, CA",PINE RIDGE ELEMENTARY, ,AUBERRY,CA93602, ,CA, , ,14,76,10,60,13,94, , , , , , , , , , ,14,74,10,2,13,19, , , , , , , , , , , , ,18,72,18,71, , , , , , , , , , , , 
630450,7500,"Santa Rosa, CA",PINER-OLIVET UNION ELEMENTARY,PINER OLIVET UNION ELEM,SANTA ROSA,CA95403,SONOMA,CA, , ,221,60.67,211,69.51,61,80, , , , , , , , , , ,221,53.53,211,71.04,61,90, , , , , , , , ,204,64.05,204,64.85,248,66.24,248,65.29,211,71.11,211,78.52,97,91,97,94, , , , 
630480,6920,"Sacramento, CA",PIONEER UNION ELEMENTARY, ,SOMERSET,CA95684, ,CA, , ,46,58,50,65,62,81, , , , , , , , , , ,46,50,50,46,62,79, , , , , , , , ,39,74,39,79,47,79,47,78,66,70,66,84,65,83.23,65,78.85, , , , 
630510, , , , , , , , , , ,130,75,127,69,166,85, , , , , , , , , , ,130,50,127,83,166,66, , , , , , , , ,132,79,132,73,146,84,146,83,139,69,139,52,158,75,158,58, , , , 
630520,1620,"Chico--Paradise, CA",PIONEER UNION ELEMENTARY, ,BERRY CREEK,CA95916, ,CA, , , , ,13,49,25,29, , , , , , , , , , , , ,13,53,25,3, , , , , , , , ,15,11, , ,16,36,16,28,17,29,17,1, , , , , , , , 
630600,5775,"Oakland, CA",PITTSBURG UNIFIED,PITTSBURG UNIF,PITTSBURG,CA94565,CONTRA COSTA,CA, , ,747,39.01,769,25.66,736,20.97, , ,634,33.44, , , , , , ,747,28.26,769,23.35,736,26.57, , ,634,39.17, , , , ,792,23.6,792,21.37,730,35.78,730,31.9,760,18.52,760,13,737,24.22,737,29.28, , , , 
630630,8780,"Visalia--Tulare--Porterville, CA",PIXLEY UNION ELEMENTARY,PIXLEY UNION ELEM,PIXLEY,CA93256,TULARE,CA, , ,111,10,104,23,107,22, , , , , , , , , , ,111,8,104,27,107,36, , , , , , , , ,99,13,99,15,106,12,106,37,98,10,98,21,101,26,101,51, , , , 
630660,5945,"Orange County, CA",PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA UNIF,PLACENTIA,CA92670,ORANGE,CA, , ,1997,67.43,2134,67.75,2187,75.27, , ,2079,76.72, , , , , , ,1997,71.24,2134,69.94,2187,87.65, , ,2079,81.43, , , , ,2041,67.92,2041,75.43,2207,66.41,2207,73.97,2148,69.29,2148,73.35,2103,77.32,2103,79.26, , , , 
630720,6920,"Sacramento, CA",PLACER HILLS UNION ELEMENTARY,PLACER HILLS UNION SCHOOL DIS,MEADOW VISTA,CA95722,PLACER,CA, , ,152,90,157,82,175,90, , , , , , , , , , ,152,90,157,87,175,89, , , , , , , , ,136,86,136,89,149,80,149,84,158,84,158,86,186,94,186,96, , , , 
630750, , , , , , , , , , , , , , , , , , ,1227,86.99, , , , , , , , , , , , , , ,1227,89.79, , , , , , , , , , , , , , , , , , , , , , , , 
630780,6920,"Sacramento, CA",PLACERVILLE UNION ELEMENTARY,PLACERVILLE UNION ELEM,PLACERVILLE,CA95667,EL DORADO,CA, , ,146,62.25,144,73.17,139,56, , , , , , , , , , ,146,59.25,144,70.67,139,29, , , , , , , , ,138,78.8,138,78.07,140,61.57,140,50.57,133,55,133,30,159,60,159,56, , , , 
630810,4940,"Merced, CA",PLAINSBURG UNION ELEMENTARY, ,MERCED,CA95340, ,CA, , , , , , ,11,59, , , , , , , , , , , , , , ,11,57, , , , , , , , ,13,25,13,19,15,39,15,46,13,29,13,1, , , , , , , , 
630840,4940,"Merced, CA",PLANADA ELEMENTARY,PLANADA ELEM,PLANADA,CA95365,MERCED,CA, , ,110,12,94,8,115,10, , , , , , , , , , ,110,12,94,9,115,9, , , , , , , , ,83,13,83,9,104,6,104,18,103,6,103,8,95,12,95,23, , , , 
630870, , , , , , , , , , ,15,87,18,60,16,82, , , , , , , , , , ,15,88,18,95, , , , , , , , , , ,19,82,19,74,13,54,13,93,17,78,17,96,16,92,16,97, , , , 
630900,9340,"Yuba City, CA",PLEASANT GROVE JOINT UNION, ,PLEASANT GROVE,CA95668, ,CA, , ,18,50,22,85,33,67, , , , , , , , , , ,18,64,22,57,33,3, , , , , , , , ,12,74,12,28,22,97,22,99,25,57,25,52,22,81,22,84, , , , 
630930, , , , , , , , , , ,200,78.52,253,85.68,282,87, , , , , , , , , , ,200,79.53,253,78.4,282,96, , , , , , , , ,219,83.12,219,81.86,237,86.45,237,90.08,251,91,251,89,261,84,261,86, , , , 
630960, , , , , , , , , , ,70,65,65,73,98,80, , , , , , , , , , ,70,68,65,64,98,77, , , , , , , , ,67,64,67,81,93,81,93,77,87,65,87,70,95,82,95,75, , , , 
630990,8735,"Ventura, CA",PLEASANT VALLEY,PLEASANT VALLEY ELEM,CAMARILLO,CA93010,VENTURA,CA, , ,789,68.24,810,79.6,871,77.44, , , , , , , , , , ,789,64.91,810,72.66,871,81.48, , , , , , , , ,777,77.66,777,78.63,795,76.96,795,75.65,858,77.46,858,79.97,853,80.75,853,80.28, , , , 
631020,7460,"San Luis Obispo--Atascadero--Paso Robles, CA",PLEASANT VALLEY JOINT UNION ELEMENTARY, ,SAN MIGUEL,CA93451, ,CA, , ,17,42,20,85,26,74, , , , , , , , , , ,17,71,20,86,26,91, , , , , , , , ,11,68,11,35,13,57,13,44,16,63,16,66,13,63,13,78, , , , 
631050,8780,"Visalia--Tulare--Porterville, CA",PLEASANT VIEW ELEMENTARY,PLEASANT VIEW ELEM,PORTERVILLE,CA93257,TULARE,CA, , ,74,32,65,14,48,7, , , , , , , , , , ,74,38,65,21,48,50, , , , , , , , ,48,36,48,43,67,4,67,12,63,9,63,32,57,10,57,25, , , , 
631140, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
631170, , , , , , , , , , ,147,77.59,189,62.47,186,74.03, , ,276,76.89, , , , , , ,147,67.63,189,54.72,186,64.85, , ,276,76.23, , , , ,188,64.39,188,53.99,182,72.46,182,68.4,138,72.62,138,69.4,197,67.35,197,75.37, , , , 
631180, , ,PLUMAS ELEMENTARY, ,MARYSVILLE,CA95901, ,CA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
631230, , , , , , , , , , , , , , , , , , ,46,59, , , , , , , , , , , , , , ,46,64, , , , , , , , , , , , , , , , , , , , , , , , 
631290,6920,"Sacramento, CA",POLLOCK PINES ELEMENTARY,POLLOCK PINES ELEM,POLLOCK PINES,CA95726,EL DORADO,CA, , ,86,69, , ,102,63, , , , , , , , , , ,86,59, , ,102,71, , , , , , , , ,81,52,81,45, , , , ,90,73,90,70,103,72,103,54, , , , 
631320,4480,"Los Angeles--Long Beach, CA",POMONA UNIFIED,POMONA UNIF,POMONA,CA91769,LOS ANGELES,CA, , ,2772,36.35,2930,25.99,2707,31.72, , ,2603,46.3, , , , , , ,2772,45.72,2930,32.01,2707,30.48, , ,2603,44.33, , , , ,2897,27.65,2897,34.46,2866,31.88,2866,45.85,2781,27.11,2781,35.51,2760,31.5,2760,44.24, , , , 
631350,680,"Bakersfield, CA",POND UNION ELEMENTARY, ,POND,CA93280, ,CA, , ,28,2,29,2, , , , , , , , , , , , ,28,2,29,1, , , , , , , , , , ,18,25,18,21,28,14,28,2,29,14,29,2,21,57,21,41, , , , 
631380,8720,"Vallejo--Fairfield--Napa, CA",POPE VALLEY UNION ELEMENTARY, ,POPE VALLEY,CA94567, ,CA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,45,10,65, , , , , , , , , , , , 
631400, , , , , , , , , , ,18,34,22,51,29,24, , ,22,52, , , , , , ,18,41,22,18,29,27, , ,22,73, , , , ,18,41,18,37,17,82,17,86,24,63,24,77,27,46,27,63, , , , 
631410, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
631470,7360,"San Francisco, CA",PORTOLA VALLEY ELEMENTARY, ,PORTOLA VALLEY,CA94028, ,CA, , ,82,99,78,97,67,99, , , , , , , , , , ,82,99,78,95,67,95, , , , , , , , ,79,96,79,97,64,98,64,94,96,98,96,96,57,99,57,98, , , , 
631530,7320,"San Diego, CA",POWAY UNIFIED,POWAY CITY UNIF,POWAY,CA92064,SAN DIEGO,CA, , ,2407,88.06,2452,88.67,2749,90.69, , ,2620,90.01, , , , , , ,2407,87.36,2452,86.49,2749,86.47, , ,2620,91.71, , , , ,2391,89.04,2391,85.52,2543,89.3,2543,86.48,2624,90.79,2624,87.27,2564,92.96,2564,92.74, , , , 
631620, , , , , , , , , , ,17,42,13,34,14,39, , ,17,37, , , , , , ,17,41,13,70,14,40, , ,17,50, , , , ,17,45,17,43,13,8,13,5,17,23,17,14,19,60,19,69, , , , 
631650, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,65,12,52, , , , , , , , 
631680,2840,"Fresno, CA",RAISIN CITY ELEMENTARY, ,RAISIN CITY,CA93652, ,CA, , ,31,19,25,22,26,37, , , , , , , , , , ,31,16,25,41,26,3, , , , , , , , ,21,2,21,1,26,2,26,2,27,12,27,19,32,37,32,41, , , , 
631710,7320,"San Diego, CA",RAMONA CITY UNIFIED,RAMONA CITY UNIF,RAMONA,CA92065,SAN DIEGO,CA, , ,490,65.3,546,69.93,624,64.53, , ,593,68.92, , , , , , ,490,66.83,546,64.18,624,83.46, , ,582,77.24, , , , ,545,70.42,545,69.88,531,64.82,531,57.99,570,63.48,570,64.22,596,71.31,596,72.76, , , , 
631740,7320,"San Diego, CA",RANCHO SANTA FE ELEMENTARY, ,RANCHO SANTA FE,CA92067, ,CA, , ,95,92,75,97,80,99, , , , , , , , , , ,95,91,75,95,80,96, , , , , , , , ,107,98,107,95,107,97,107,93,111,98,111,98,93,98,93,99, , , , 
631830, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
631860,7360,"San Francisco, CA",RAVENSWOOD CITY ELEMENTARY,RAVENSWOOD CITY ELEM,MENLO PARK,CA94303,SAN MATEO,CA, , ,528,17.18,621,17.75,444,14.13, , , , , , , , , , ,528,21.67,621,23.53,444,17.72, , , , , , , , ,504,16.22,504,16.31,597,15.2,597,26.61,471,11.27,471,14.72,521,12,521,20.87, , , , 
631920,2840,"Fresno, CA",RAYMOND-KNOWLES UNION ELEMENTARY, ,RAYMOND,CA93653, ,CA, , , , ,15,53, , , , , , , , , , , , , , ,15,74, , , , , , , , , , , , , , , , , , ,12,4,12,14, , , , , , , , 
631950, , , , , , , , , , ,30,32,33,69,36,63.33, , , , , , , , , , ,30,47,33,34,36,73, , , , , , , , ,36,60,36,35,48,61.92,48,35.88,32,83,32,66,60,56.63,60,51.7, , , , 
631980, , , , , , , , , , ,255,46.15,230,39.54,283,50.23, , , , , , , , , , ,255,40.25,230,33,283,54.65, , , , , , , , ,239,46.84,239,44.78,269,40.97,269,34.84,255,37.04,255,46.89,242,46.6,242,46.67, , , , 
632010, , , , , , , , , , , , , , , , , , ,484,59.18, , , , , , , , , , , , , , ,481,67.54, , , , , , , , , , , , , , , , , , , , , , , , 
632040,6690,"Redding, CA",REDDING ELEMENTARY,REDDING ELEM,REDDING,CA96099,SHASTA,CA, , ,402,48.97,415,51.14,476,72.25, , ,13,89, , , , , , ,402,47.82,415,50.99,476,78.39, , ,13,50, , , , ,395,60.35,395,64.68,414,59.84,414,51.04,449,57.24,449,62.3,442,63.17,442,55.76, , , , 
632070,6780,"Riverside--San Bernardino, CA",REDLANDS UNIFIED,REDLANDS UNIF,LOMA LINDA,CA92373,SAN BERNARDINO,CA, , ,1462,57.1,1510,55.21,1713,68.72, , ,1768,65.87, , , , , , ,1462,67.19,1510,58.8,1713,57.22, , ,1768,70.87, , , , ,1529,57.64,1529,63.2,1547,56.41,1547,65.16,1570,61.41,1570,57.8,1633,67.46,1633,76.32, , , , 
632100, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
632130,7360,"San Francisco, CA",REDWOOD CITY ELEMENTARY,REDWOOD CITY ELEM,REDWOOD CITY,CA94063,SAN MATEO,CA, , ,975,28.45,988,38.61,987,43.61, , , , , , , , , , ,975,34.44,988,46.98,987,52.64, , , , , , , , ,996,41.26,996,45.5,1010,42.04,1010,45.09,920,42.74,920,47.48,936,45.23,936,47.56, , , , 
632160,7360,"San Francisco, CA",REED UNION ELEMENTARY,REED UNION ELEM,TIBURON,CA94920,MARIN,CA, , ,123,97,91,98,148,98, , , , , , , , , , ,123,89,91,98,148,97, , , , , , , , ,128,97,128,94,124,98,124,96,114,98,114,97,131,98,131,98, , , , 
632250, , , , , , , , , , , , ,20,66,16,65, , , , , , , , , , , , ,20,9,16,93, , , , , , , , ,15,85,15,95,18,66,18,4,15,53,15,3,12,77,12,78, , , , 
632270, , , , , , , , , , ,204,2.03,226,1,151,14.77, , ,189,25, , , , , , ,204,4.9,226,14.23,151,21.6, , ,189,33, , , , ,184,1.49,184,9.61,175,1.34,175,7.85,203,2.86,203,7.48,221,3.71,221,19.74, , , , 
632310,6920,"Sacramento, CA",RESCUE UNION ELEMENTARY, ,RESCUE,CA95672, ,CA, , ,378,83.41,417,85.03,423,84.82, , , , , , , , , , ,378,77.61,417,79.3,423,74.87, , , , , , , , ,378,84.71,378,81.56,370,87.27,370,66.25,445,86.99,445,84.98,447,87.34,447,85.77, , , , 
632340,7500,"Santa Rosa, CA",KASHIA ELEMENTARY, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
632370,6780,"Riverside--San Bernardino, CA",RIALTO UNIFIED,RIALTO UNIF,RIALTO,CA92376,SAN BERNARDINO,CA, , ,2468,25.23,2507,28.56,2490,24.42, , ,2297,41.14, , , , , , ,2468,31.76,2507,33.18,2490,22.15, , ,2297,42.14, , , , ,2428,26.48,2428,34.87,2504,29.3,2504,32.1,2545,19.81,2545,16.27,2506,20.5,2506,24.72, , , , 
632400, , , , , , , , , , ,21,88,25,55,23,84, , , , , , , , , , ,21,97,25,95,23,66, , , , , , , , ,20,80,20,98,28,79,28,95,21,72,21,69,22,97,22,97, , , , 
632430,8780,"Visalia--Tulare--Porterville, CA",RICHGROVE ELEMENTARY, ,RICHGROVE,CA93261, ,CA, , ,79,5,72,1,75,29, , , , , , , , , , ,79,7,72,15,75,30, , , , , , , , ,98,4,98,6,75,16,75,51,81,3,81,10,94,26,94,30, , , , 
632520, , , , , , , , , , ,28,78,26,74,33,87, , , , , , , , , , ,28,67,26,69,33,76, , , , , , , , ,17,43,17,48,22,75,22,54,28,55,28,54,31,69,31,75, , , , 
632550,5775,"Oakland, CA",WEST CONTRA COSTA UNIFIED,RICHMOND UNIF,HERCULES,CA94801,CONTRA COSTA,CA, , ,2624,33.55,2634,31.5,2395,29.63, , ,2648,44.4, , , , , , ,2624,28.68,2634,33.2,2395,32.59, , ,2648,46.18, , , , ,2603,31.51,2603,33.79,2663,31.21,2663,31.17,2284,29.38,2284,28.57,2439,27.13,2439,28.22, , , , 
632610,6780,"Riverside--San Bernardino, CA",RIM OF THE WORLD UNIFIED,RIM OF THE WORLD UNIF,LAKE ARROWHEAD,CA92352,SAN BERNARDINO,CA, , ,393,58.85,388,57.52,493,68.6, , ,540,80.85, , , , , , ,393,53.84,388,45.06,493,61.17, , ,540,77.73, , , , ,371,57.84,371,58.5,418,63.69,418,41.83,450,59.89,450,49.9,523,70,523,63, , , , 
632640,7500,"Santa Rosa, CA",RINCON VALLEY UNION ELEMENTARY,RINCON VALLEY UNION ELEM,SANTA ROSA,CA95405,SONOMA,CA, , ,379,90.17,359,80.58, , , , , , , , , , , , ,379,79.1,359,77.29, , , , , , , , , , ,398,85.23,398,73.16,374,85.54,374,86.75,422,85.35,422,85.72, , , , , , , , 
632710,680,"Bakersfield, CA",RIO BRAVO-GREELEY UNION ELEMENTARY, ,BAKERSFIELD,CA93312, ,CA, , ,70,48,79,54,89,65, , , , , , , , , , ,70,53,79,37,89,49, , , , , , , , ,96,61,96,60,89,57,89,58,111,50,111,36,88,69,88,63, , , , 
632730, , , , , , , , , , ,24,58,24,8,30,67, , , , , , , , , , ,24,47,24,3,30,19, , , , , , , , ,25,48,25,50,27,57,27,64,26,34,26,72,32,34,32,49, , , , 
632760,8735,"Ventura, CA",RIO ELEMENTARY,RIO ELEM,OXNARD,CA93030,VENTURA,CA, , ,457,26.92,451,24.12,419,35, , , , , , , , , , ,457,30.49,451,27.29,419,50, , , , , , , , ,454,23.75,454,29.24,473,30.46,473,21.15,467,27.89,467,30.93,439,32,439,23, , , , 
632790,6920,"Sacramento, CA",RIO LINDA UNION ELEMENTARY,RIO LINDA UNION ELEM,SACRAMENTO,CA95673,SACRAMENTO,CA, , ,1363,41.03,1381,41.21,105,92, , , , , , , , , , ,1363,43.68,1381,37.45,105,64, , , , , , , , ,1442,39.6,1442,37.41,1397,44.03,1397,30.55,1378,41.15,1378,39.95,189,93,189,86, , , , 
632880,8120,"Stockton--Lodi, CA",RIPON UNIFIED,RIPON UNIF,RIPON,CA95366,SAN JOAQUIN,CA, , ,205,69.74,222,73.4,249,81.36, , ,218,82, , , , , , ,205,62.92,222,71.91,249,78.93, , ,218,81, , , , ,214,60.5,214,58.45,224,67.55,224,57.17,243,69.94,243,70.9,249,73.29,249,76.35, , , , 
633000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
633030, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
633110,6920,"Sacramento, CA",RIVER DELTA JOINT UNIFIED,RIVER DELTA JT UNIF,COURTLAND,CA94571,SACRAMENTO,CA, , ,173,43.63,183,40.75,198,52.52, , ,193,63.54, , , , , , ,173,46.81,183,48.75,198,62.6, , ,193,58.34, , , , ,174,45.41,174,26.61,177,37.24,177,16.31,185,54.02,185,51.57,232,39.11,232,45.43, , , , 
633150,6780,"Riverside--San Bernardino, CA",RIVERSIDE UNIFIED,RIVERSIDE UNIF,RIVERSIDE,CA92516,RIVERSIDE,CA, , ,3074,45.62,3271,49.27,3397,53.27, , ,3115,72.54, , , , , , ,3074,55.3,3271,54.36,3397,42.13, , ,3115,69.05, , , , ,3064,42.07,3064,48.38,3158,49.17,3158,64.57,3171,50.35,3171,62.52,3566,55.03,3566,57.33, , , , 
633210,5170,"Modesto, CA",ROBERTS FERRY UNION ELEMENTARY, ,WATERFORD,CA95386, ,CA, , ,10,67, , , , , , , , , , , , , , ,10,53, , , , , , , , , , , , , , , , ,14,71,14,88, , , , , , , , , , , , 
633240,6920,"Sacramento, CA",ROBLA ELEMENTARY,ROBLA ELEM,SACRAMENTO,CA95838,SACRAMENTO,CA, , ,303,34.51,336,35.54, , , , , , , , , , , , ,303,37.9,336,37.95, , , , , , , , , , ,323,20.76,323,34.81,352,26.47,352,40.64,363,39.36,363,51.08, , , , , , , , 
633270,8780,"Visalia--Tulare--Porterville, CA",ROCKFORD ELEMENTARY, ,PORTERVILLE,CA93257, ,CA, , ,37,60,35,31,43,59, , , , , , , , , , ,37,47,35,27,43,74, , , , , , , , ,40,52,40,61,47,59,47,73,46,53,46,25,52,64,52,46, , , , 
633330, , , , , , , , , , ,80,32,77,75,64,52, , , , , , , , , , ,80,45,77,53,64,32, , , , , , , , ,58,48,58,50,63,60,63,26,77,62,77,57,65,72,65,71, , , , 
633390,6780,"Riverside--San Bernardino, CA",ROMOLAND ELEMENTARY, ,ROMOLAND,CA92548, ,CA, , ,192,21.69,202,18.21,188,15.46, , , , , , , , , , ,192,23.41,202,37.68,188,10.52, , , , , , , , ,206,24.86,206,31.43,219,18.52,219,9.17,231,25.2,231,26.74,170,32.5,170,15, , , , 
633480,680,"Bakersfield, CA",ROSEDALE UNION ELEMENTARY, ,BAKERSFIELD,CA93312, ,CA, , ,419,69.61,463,72.71,581,64.84, , , , , , , , , , ,419,75.01,463,65.58,581,76.75, , , , , , , , ,434,64.23,434,60.88,475,53.77,475,51.23,533,67.23,533,66.92,562,65.79,562,66.2, , , , 
633510,7500,"Santa Rosa, CA",ROSELAND ELEMENTARY,ROSELAND ELEM,SANTA ROSA,CA95407,SONOMA,CA, , ,187,41.47,159,24.36,92,33, , , , , , , , , , ,187,43.94,159,51.1,92,44, , , , , , , , ,169,21.44,169,35.46,183,16.92,183,26.72,184,13.16,184,24.28,94,32,94,37, , , , 
633570,4480,"Los Angeles--Long Beach, CA",ROSEMEAD ELEMENTARY,ROSEMEAD ELEM,ROSEMEAD,CA91770,LOS ANGELES,CA, , ,406,48.89,388,61.12,348,40, , , , , , , , , , ,406,58.05,388,73.57,348,61, , , , , , , , ,393,61.58,393,77.15,351,55.74,351,68,394,60.2,394,67.78,369,63,369,74, , , , 
633600,6920,"Sacramento, CA",ROSEVILLE CITY ELEMENTARY,ROSEVILLE CITY ELEM,ROSEVILLE,CA95678,PLACER,CA, , ,886,74.19,833,73.38,837,76.66, , , , , , , , , , ,886,69.52,833,73.55,837,71.44, , , , , , , , ,786,77.08,786,76.25,850,75.29,850,63.84,836,79.25,836,76.58,861,81.51,861,82.42, , , , 
633630, , , , , , , , , , , , , , , , , , ,2008,83.03, , , , , , , , , , , , , , ,2008,86.36, , , , , , , , , , , , , , , , , , , , , , , , 
633660,7360,"San Francisco, CA",ROSS ELEMENTARY,ROSS ELEM,ROSS,CA94957,MARIN,CA, , ,34,98,43,97,49,98, , , , , , , , , , ,34,97,43,97,49,98, , , , , , , , ,52,99,52,98,49,98,49,98,36,99,36,99,45,99,45,99, , , , 
633690, , , , , , , , , , ,17,65,16,85,14,91, , , , , , , , , , ,17,47,16,77, , , , , , , , , , ,11,90,11,73,8,29,8,1,18,55,18,32,14,51,14,61, , , , 
633720, , , , , , , , , , ,36,1,35,2,34,19, , ,31,32, , , , , , ,36,1,35,2,34,25, , ,31,33, , , , ,29,1,29,1,20,1,20,69,23,25,23,11,36,7,36,5, , , , 
633750,4480,"Los Angeles--Long Beach, CA",ROWLAND UNIFIED,ROWLAND UNIFIED,ROWLAND HEIGHTS,CA91748,LOS ANGELES,CA, , ,1484,41.02,1449,53.13,1424,55.87, , ,1375,56.67, , , , , , ,1484,49.13,1449,66.29,1424,70.4, , ,1375,65.39, , , , ,1440,54.27,1440,60.85,1387,57.07,1387,67.77,1433,53.55,1433,56.54,1401,56.27,1401,74.36, , , , 
633840,6920,"Sacramento, CA",SACRAMENTO CITY UNIFIED,SACRAMENTO CITY UNIF,SACRAMENTO,CA95812,SACRAMENTO,CA, , ,4085,42.05,4287,40.55,4059,43.5, , ,3446,50.54, , , , , , ,4085,33.79,4287,45.77,4059,55.31, , ,3446,52.59, , , , ,4353,39.09,4353,38.16,4434,36.8,4434,45.25,4277,39.98,4277,46.76,4268,44.23,4268,51.57, , , , 
633860,5945,"Orange County, CA",SADDLEBACK VALLEY UNIFIED, ,TRABUCO CANYON,CA92691, ,CA, , ,2660,77.1,2813,80.22,2848,87.69, , ,2793,83.74, , , , , , ,2660,77.87,2813,79.04,2848,92.48, , ,2793,88.25, , , , ,2761,78.77,2761,77.96,2909,83.61,2909,83.39,2820,82.55,2820,80.61,2917,84.44,2917,87.96, , , , 
633900,5170,"Modesto, CA",SALIDA UNION ELEMENTARY, ,SALIDA,CA95368, ,CA, , ,391,48.27,393,59.73, , , , , , , , , , , , ,391,37.02,393,66.44, , , , , , , , , , ,413,54.55,413,36.92,373,55.09,373,37.49,113,59.09,113,79.48, , , , , , , , 
633930,7120,"Salinas, CA",SALINAS CITY ELEMENTARY,SALINAS CITY ELEM,SALINAS,CA93901,MONTEREY,CA, , ,1266,24.73,1244,28.49, , , , , , , , , , , , ,1266,35.15,1244,28.48, , , , , , , , , , ,1278,21.72,1278,30.22,1242,28.37,1242,32.75,1157,29.5,1157,34.55, , , , , , , , 
633980, , , , , , , , , , , , , , ,2209,22.71, , ,2553,46.53, , , , , , , , , , ,2209,41.74, , ,2553,49.72, , , , , , , , , , , , , , , , ,2254,22.65,2254,28.55, , , , 
634050,7120,"Salinas, CA",SAN ANTONIO UNION ELEMENTARY, ,LOCKWOOD,CA93932, ,CA, , ,24,5,19,62,23,73, , , , , , , , , , ,24,16,19,73,23,50, , , , , , , , ,28,52,28,56,23,66,23,79,14,50,14,38,24,69,24,43, , , , 
634080,7120,"Salinas, CA",SAN ARDO UNION ELEMENTARY, ,SAN ARDO,CA93450, ,CA, , ,16,10,15,2, , , , , , , , , , , , ,16,5,15,30, , , , , , , , , , ,12,7,12,4, , , , ,13,4,13,5,15,18,15,15, , , , 
634140, , , , , , , , , , , , , , , , , , ,768,57.98, , , , , , , , , , , , , , ,768,52.7, , , , , , , , , , , , , , , , , , , , , , , , 
634170,6780,"Riverside--San Bernardino, CA",SAN BERNARDINO CITY UNIFIED,SAN BERNARDINO CITY UNIF,SAN BERNARDINO,CA92410,SAN BERNARDINO,CA, , ,4866,17.88,4943,19.53,4458,23.93, , ,3860,37.32, , , , , , ,4866,14.31,4943,23.83,4458,37.4, , ,3860,38.08, , , , ,4860,20.45,4860,22.04,4717,21.73,4717,23.01,4686,21.21,4686,23.68,4472,23.67,4472,32.71, , , , 
